piece_moved,is_checkmate,is_draw,material_eval,mobility,castling,attack_undefended,defended,move_dist,center_control,move_clock,group_id,move,is_best_move
3,FALSE,FALSE,1,30,2,0,28,-1,8,11,10,b4c5,FALSE
3,FALSE,FALSE,1,30,2,0,28,-1,7,11,10,b4a5,FALSE
3,FALSE,FALSE,1,28,2,5,25,1,8,11,10,b4c3,FALSE
3,FALSE,FALSE,1,28,2,0,25,1,7,11,10,b4a3,FALSE
3,FALSE,FALSE,1,26,2,0,25,2,7,11,10,b4d2,FALSE
3,FALSE,FALSE,1,30,2,0,25,3,7,11,10,b4e1,FALSE
6,FALSE,FALSE,1,30,0,0,34,0,7,11,10,e8g8,FALSE
1,FALSE,FALSE,1,30,2,0,28,1,7,11,10,h7h6,FALSE
1,FALSE,FALSE,1,30,2,0,26,1,7,11,10,g7g6,FALSE
1,FALSE,FALSE,1,30,2,0,28,1,7,11,10,d7d6,FALSE
1,FALSE,FALSE,1,30,2,0,28,1,7,11,10,b7b6,FALSE
1,FALSE,FALSE,1,29,2,0,28,1,8,11,10,e6e5,FALSE
1,FALSE,FALSE,1,30,2,0,28,1,8,11,10,c6c5,FALSE
1,FALSE,FALSE,1,29,2,0,26,2,6,11,10,g7g5,FALSE
1,FALSE,FALSE,1,31,2,0,28,2,7,11,10,d7d5,FALSE
1,FALSE,FALSE,1,30,2,0,28,2,7,11,10,b7b5,FALSE
4,FALSE,FALSE,1,24,1,0,34,0,7,12,11,h8g8,FALSE
4,FALSE,FALSE,1,24,1,0,33,0,7,12,11,h8f8,FALSE
6,FALSE,FALSE,1,24,0,0,29,0,7,12,11,e8f8,FALSE
6,FALSE,FALSE,1,24,0,0,27,0,7,12,11,e8d8,FALSE
6,FALSE,FALSE,1,24,0,0,28,1,7,12,11,e8e7,FALSE
4,FALSE,FALSE,1,24,1,0,32,0,7,12,11,a8b8,FALSE
2,FALSE,FALSE,1,24,2,0,28,-2,6,12,11,f6g8,FALSE
2,FALSE,FALSE,1,24,2,0,29,1,6,12,11,f6h5,FALSE
2,FALSE,FALSE,1,25,2,0,28,1,5,12,11,f6d5,FALSE
2,FALSE,FALSE,1,23,2,0,25,2,6,12,11,f6g4,FALSE
2,FALSE,FALSE,2,25,2,0,25,2,5,12,11,f6e4,FALSE
2,FALSE,FALSE,1,24,2,0,25,-2,7,12,11,a6b8,FALSE
2,FALSE,FALSE,1,24,2,0,33,-1,7,12,11,a6c7,FALSE
2,FALSE,FALSE,1,24,2,0,28,1,6,12,11,a6c5,FALSE
5,FALSE,FALSE,1,24,2,0,28,-3,6,12,11,a5d8,FALSE
5,FALSE,FALSE,1,24,2,0,28,-2,7,12,11,a5c7,FALSE
5,FALSE,FALSE,1,24,2,0,28,-1,7,12,11,a5b6,FALSE
5,FALSE,FALSE,1,24,2,0,28,0,7,12,11,a5h5,FALSE
5,FALSE,FALSE,1,24,2,0,20,0,7,12,11,a5g5,FALSE
5,FALSE,FALSE,1,25,2,0,28,0,7,12,11,a5f5,FALSE
5,FALSE,FALSE,1,23,2,5,19,0,7,12,11,a5e5,FALSE
5,FALSE,FALSE,1,25,2,0,28,0,8,12,11,a5d5,FALSE
5,FALSE,FALSE,1,24,2,0,28,0,8,12,11,a5c5,FALSE
5,FALSE,FALSE,1,24,2,0,28,0,7,12,11,a5b5,FALSE
5,FALSE,FALSE,1,23,2,0,19,1,6,12,11,a5a4,FALSE
5,FALSE,FALSE,1,22,2,0,28,2,6,12,11,a5a3,FALSE
5,FALSE,FALSE,2,23,2,5,19,3,6,12,11,a5a2,FALSE
3,FALSE,FALSE,1,24,2,0,20,-4,7,12,11,b4f8,FALSE
3,FALSE,FALSE,1,24,2,0,19,-3,7,12,11,b4e7,FALSE
3,FALSE,FALSE,1,24,2,0,16,-2,7,12,11,b4d6,FALSE
3,FALSE,FALSE,1,24,2,0,19,-1,7,12,11,b4c5,FALSE
3,FALSE,FALSE,1,22,2,5,28,1,8,12,11,b4c3,FALSE
3,FALSE,FALSE,1,22,2,0,19,1,7,12,11,b4a3,FALSE
3,FALSE,FALSE,4,24,2,0,28,2,7,12,11,b4d2,TRUE
6,FALSE,FALSE,1,24,0,0,34,0,7,12,11,e8g8,FALSE
1,FALSE,FALSE,1,24,2,0,28,1,7,12,11,h7h6,FALSE
1,FALSE,FALSE,1,24,2,0,26,1,7,12,11,g7g6,FALSE
1,FALSE,FALSE,1,24,2,0,28,1,7,12,11,d7d6,FALSE
1,FALSE,FALSE,1,24,2,0,28,1,7,12,11,b7b6,FALSE
1,FALSE,FALSE,1,23,2,0,28,1,8,12,11,e6e5,FALSE
1,FALSE,FALSE,1,24,2,0,28,1,7,12,11,c6c5,FALSE
1,FALSE,FALSE,1,24,2,0,28,2,7,12,11,h7h5,FALSE
1,FALSE,FALSE,1,24,2,0,26,2,7,12,11,g7g5,FALSE
1,FALSE,FALSE,1,25,2,0,28,2,6,12,11,d7d5,FALSE
1,FALSE,FALSE,1,24,2,0,28,2,6,12,11,b7b5,FALSE
4,FALSE,FALSE,1,31,1,0,22,0,7,13,12,h8g8,FALSE
4,FALSE,FALSE,1,31,1,0,21,0,7,13,12,h8f8,FALSE
6,FALSE,FALSE,1,31,0,0,17,0,7,13,12,e8f8,FALSE
6,FALSE,FALSE,1,31,0,0,15,0,7,13,12,e8d8,FALSE
6,FALSE,FALSE,1,31,0,0,16,1,7,13,12,e8e7,FALSE
4,FALSE,FALSE,1,31,1,0,20,0,7,13,12,a8b8,FALSE
2,FALSE,FALSE,1,31,2,0,16,-2,6,13,12,f6g8,FALSE
2,FALSE,FALSE,1,31,2,0,17,1,6,13,12,f6h5,FALSE
2,FALSE,FALSE,1,32,2,0,16,1,5,13,12,f6d5,FALSE
2,FALSE,FALSE,1,30,2,0,13,2,6,13,12,f6g4,FALSE
2,FALSE,FALSE,2,31,2,0,13,2,5,13,12,f6e4,FALSE
2,FALSE,FALSE,1,31,2,0,13,-2,7,13,12,a6b8,FALSE
2,FALSE,FALSE,1,31,2,0,21,-1,7,13,12,a6c7,FALSE
2,FALSE,FALSE,1,31,2,0,16,1,6,13,12,a6c5,FALSE
2,FALSE,FALSE,1,30,2,0,16,2,7,13,12,a6b4,FALSE
5,FALSE,FALSE,1,31,2,0,25,-3,6,13,12,a5d8,FALSE
5,FALSE,FALSE,1,31,2,0,25,-2,7,13,12,a5c7,FALSE
5,FALSE,FALSE,1,31,2,0,25,-1,7,13,12,a5b6,FALSE
5,FALSE,FALSE,1,31,2,0,25,0,7,13,12,a5h5,FALSE
5,FALSE,FALSE,1,30,2,0,17,0,7,13,12,a5g5,FALSE
5,FALSE,FALSE,1,32,2,0,25,0,7,13,12,a5f5,FALSE
5,FALSE,FALSE,1,30,2,5,16,0,7,13,12,a5e5,FALSE
5,FALSE,FALSE,1,32,2,0,25,0,8,13,12,a5d5,FALSE
5,FALSE,FALSE,1,31,2,0,25,0,8,13,12,a5c5,FALSE
5,FALSE,FALSE,1,31,2,0,25,0,7,13,12,a5b5,FALSE
5,FALSE,FALSE,1,30,2,0,25,1,7,13,12,a5b4,FALSE
5,FALSE,FALSE,1,30,2,0,16,1,7,13,12,a5a4,TRUE
5,FALSE,FALSE,1,27,2,5,16,2,8,13,12,a5c3,FALSE
5,FALSE,FALSE,1,29,2,0,16,2,6,13,12,a5a3,FALSE
5,FALSE,FALSE,10,24,2,4,16,3,6,13,12,a5d2,FALSE
5,FALSE,FALSE,2,30,2,5,16,3,6,13,12,a5a2,FALSE
6,FALSE,FALSE,1,31,0,0,22,0,7,13,12,e8g8,FALSE
1,FALSE,FALSE,1,31,2,0,16,1,7,13,12,h7h6,FALSE
1,FALSE,FALSE,1,31,2,0,14,1,7,13,12,g7g6,FALSE
1,FALSE,FALSE,1,31,2,0,15,1,7,13,12,d7d6,FALSE
1,FALSE,FALSE,1,31,2,0,25,1,7,13,12,b7b6,FALSE
1,FALSE,FALSE,1,30,2,0,16,1,8,13,12,e6e5,FALSE
1,FALSE,FALSE,1,31,2,0,16,1,7,13,12,c6c5,FALSE
1,FALSE,FALSE,1,31,2,0,16,2,7,13,12,h7h5,FALSE
1,FALSE,FALSE,1,30,2,0,14,2,7,13,12,g7g5,FALSE
1,FALSE,FALSE,1,32,2,0,16,2,6,13,12,d7d5,FALSE
1,FALSE,FALSE,1,31,2,0,16,2,6,13,12,b7b5,FALSE
4,FALSE,FALSE,1,40,1,0,22,0,7,14,13,h8g8,FALSE
4,FALSE,FALSE,1,40,1,0,21,0,7,14,13,h8f8,FALSE
6,FALSE,FALSE,1,40,0,0,17,0,7,14,13,e8f8,FALSE
6,FALSE,FALSE,1,40,0,0,15,0,7,14,13,e8d8,FALSE
6,FALSE,FALSE,1,40,0,0,16,1,7,14,13,e8e7,FALSE
4,FALSE,FALSE,1,40,1,0,20,0,7,14,13,a8b8,FALSE
2,FALSE,FALSE,1,41,2,0,16,-2,7,14,13,f6g8,FALSE
2,FALSE,FALSE,1,41,2,0,14,1,7,14,13,f6h5,FALSE
2,FALSE,FALSE,1,42,2,0,16,1,7,14,13,f6d5,FALSE
2,FALSE,FALSE,1,40,2,0,13,2,8,14,13,f6g4,FALSE
2,FALSE,FALSE,2,41,2,0,16,2,6,14,13,f6e4,FALSE
2,FALSE,FALSE,1,40,2,0,13,-2,7,14,13,a6b8,FALSE
2,FALSE,FALSE,1,40,2,0,18,-1,7,14,13,a6c7,FALSE
2,FALSE,FALSE,1,40,2,0,22,1,7,14,13,a6c5,FALSE
2,FALSE,FALSE,1,39,2,0,16,2,6,14,13,a6b4,FALSE
5,FALSE,FALSE,1,41,2,3,25,-1,7,14,13,a4b5,FALSE
5,FALSE,FALSE,1,41,2,0,16,-1,7,14,13,a4a5,FALSE
5,FALSE,FALSE,2,41,2,0,25,0,7,14,13,a4e4,FALSE
5,FALSE,FALSE,1,38,2,3,16,0,7,14,13,a4d4,FALSE
5,FALSE,FALSE,1,41,2,0,16,0,7,14,13,a4c4,FALSE
5,FALSE,FALSE,1,40,2,3,25,0,7,14,13,a4b4,FALSE
5,FALSE,FALSE,1,43,2,3,16,1,6,14,13,a4b3,FALSE
5,FALSE,FALSE,1,39,2,3,16,1,6,14,13,a4a3,FALSE
5,FALSE,FALSE,2,40,2,3,16,2,6,14,13,a4c2,FALSE
5,FALSE,FALSE,2,40,2,3,16,2,6,14,13,a4a2,FALSE
6,FALSE,FALSE,1,40,0,0,22,0,7,14,13,e8g8,FALSE
1,FALSE,FALSE,1,40,2,0,16,1,7,14,13,h7h6,FALSE
1,FALSE,FALSE,1,40,2,0,14,1,7,14,13,g7g6,FALSE
1,FALSE,FALSE,1,40,2,0,15,1,8,14,13,d7d6,FALSE
1,FALSE,FALSE,1,40,2,0,16,1,7,14,13,b7b6,FALSE
1,FALSE,FALSE,1,38,2,0,15,1,7,14,13,e6e5,FALSE
1,FALSE,FALSE,1,40,2,0,16,1,7,14,13,c6c5,FALSE
1,FALSE,FALSE,1,40,2,0,16,2,7,14,13,h7h5,FALSE
1,FALSE,FALSE,1,39,2,0,13,2,7,14,13,g7g5,FALSE
1,FALSE,FALSE,1,41,2,0,16,2,7,14,13,d7d5,TRUE
1,FALSE,FALSE,1,40,2,0,25,2,7,14,13,b7b5,FALSE
4,FALSE,FALSE,1,43,1,0,22,0,6,15,14,h8g8,FALSE
4,FALSE,FALSE,1,43,1,0,21,0,6,15,14,h8f8,FALSE
6,FALSE,FALSE,1,43,0,0,17,0,6,15,14,e8f8,FALSE
6,FALSE,FALSE,1,43,0,0,15,0,6,15,14,e8d8,FALSE
6,FALSE,FALSE,1,43,0,0,16,1,6,15,14,e8e7,FALSE
6,FALSE,FALSE,1,43,0,0,15,1,6,15,14,e8d7,FALSE
3,FALSE,FALSE,1,43,2,0,15,1,6,15,14,c8d7,FALSE
4,FALSE,FALSE,1,43,1,0,20,0,6,15,14,a8b8,FALSE
2,FALSE,FALSE,1,43,2,0,16,-2,6,15,14,f6g8,FALSE
2,FALSE,FALSE,1,43,2,0,16,-1,7,15,14,f6d7,FALSE
2,FALSE,FALSE,1,43,2,0,14,1,6,15,14,f6h5,FALSE
2,FALSE,FALSE,1,41,2,0,13,2,7,15,14,f6g4,FALSE
2,FALSE,FALSE,2,42,2,9,16,2,5,15,14,f6e4,FALSE
2,FALSE,FALSE,1,43,2,0,13,-2,6,15,14,a6b8,FALSE
2,FALSE,FALSE,1,43,2,0,18,-1,6,15,14,a6c7,FALSE
2,FALSE,FALSE,1,43,2,0,22,1,6,15,14,a6c5,FALSE
2,FALSE,FALSE,1,42,2,0,16,2,5,15,14,a6b4,FALSE
5,FALSE,FALSE,1,44,2,3,25,-1,5,15,14,a4b5,FALSE
5,FALSE,FALSE,1,44,2,9,16,-1,5,15,14,a4a5,FALSE
5,FALSE,FALSE,4,37,2,3,16,0,6,15,14,a4d4,FALSE
5,FALSE,FALSE,1,44,2,0,25,0,6,15,14,a4c4,FALSE
5,FALSE,FALSE,1,43,2,12,25,0,6,15,14,a4b4,FALSE
5,FALSE,FALSE,1,46,2,3,16,1,5,15,14,a4b3,FALSE
5,FALSE,FALSE,1,42,2,3,16,1,5,15,14,a4a3,FALSE
5,FALSE,FALSE,2,44,2,12,16,2,5,15,14,a4c2,FALSE
5,FALSE,FALSE,2,43,2,3,16,2,5,15,14,a4a2,FALSE
6,FALSE,FALSE,1,43,0,0,22,0,6,15,14,e8g8,FALSE
1,FALSE,FALSE,2,42,2,0,16,1,5,15,14,d5e4,TRUE
1,FALSE,FALSE,1,43,2,0,16,1,6,15,14,h7h6,FALSE
1,FALSE,FALSE,1,43,2,0,14,1,6,15,14,g7g6,FALSE
1,FALSE,FALSE,1,43,2,0,16,1,6,15,14,b7b6,FALSE
1,FALSE,FALSE,1,42,2,0,15,1,6,15,14,e6e5,FALSE
1,FALSE,FALSE,1,43,2,0,16,1,6,15,14,c6c5,FALSE
1,FALSE,FALSE,1,43,2,0,16,2,6,15,14,h7h5,FALSE
1,FALSE,FALSE,1,42,2,0,13,2,6,15,14,g7g5,FALSE
1,FALSE,FALSE,1,43,2,0,24,2,6,15,14,b7b5,FALSE
4,FALSE,FALSE,2,50,1,0,22,0,7,16,15,h8g8,FALSE
4,FALSE,FALSE,2,50,1,0,21,0,7,16,15,h8f8,FALSE
6,FALSE,FALSE,2,50,0,0,17,0,7,16,15,e8f8,FALSE
6,FALSE,FALSE,2,50,0,0,15,0,7,16,15,e8d8,FALSE
6,FALSE,FALSE,2,50,0,0,16,1,7,16,15,e8e7,FALSE
6,FALSE,FALSE,2,50,0,0,15,1,7,16,15,e8d7,FALSE
3,FALSE,FALSE,2,50,2,0,15,1,7,16,15,c8d7,FALSE
4,FALSE,FALSE,2,50,1,0,20,0,7,16,15,a8b8,FALSE
2,FALSE,FALSE,2,52,2,0,15,-2,6,16,15,f6g8,FALSE
2,FALSE,FALSE,2,52,2,0,15,-1,7,16,15,f6d7,FALSE
2,FALSE,FALSE,2,52,2,0,13,1,6,16,15,f6h5,FALSE
2,FALSE,FALSE,2,49,2,0,15,1,6,16,15,f6d5,FALSE
2,FALSE,FALSE,2,49,2,0,12,2,7,16,15,f6g4,FALSE
2,FALSE,FALSE,2,50,2,0,13,-2,7,16,15,a6b8,FALSE
2,FALSE,FALSE,2,50,2,0,18,-1,7,16,15,a6c7,FALSE
2,FALSE,FALSE,2,48,2,0,22,1,7,16,15,a6c5,FALSE
2,FALSE,FALSE,2,50,2,0,16,2,6,16,15,a6b4,FALSE
5,FALSE,FALSE,2,50,2,12,25,-1,7,16,15,a4b5,FALSE
5,FALSE,FALSE,2,51,2,9,16,-1,7,16,15,a4a5,FALSE
5,FALSE,FALSE,5,44,2,3,16,0,7,16,15,a4d4,FALSE
5,FALSE,FALSE,2,51,2,0,16,0,7,16,15,a4c4,FALSE
5,FALSE,FALSE,2,51,2,3,25,0,7,16,15,a4b4,FALSE
5,FALSE,FALSE,2,53,2,3,16,1,6,16,15,a4b3,FALSE
5,FALSE,FALSE,2,49,2,3,16,1,6,16,15,a4a3,FALSE
5,FALSE,FALSE,3,50,2,3,16,2,6,16,15,a4c2,FALSE
5,FALSE,FALSE,3,50,2,3,16,2,6,16,15,a4a2,FALSE
6,FALSE,FALSE,2,50,0,0,22,0,7,16,15,e8g8,TRUE
1,FALSE,FALSE,3,51,2,0,15,1,6,16,15,e4d3,FALSE
1,FALSE,FALSE,2,50,2,9,16,1,7,16,15,h7h6,FALSE
1,FALSE,FALSE,2,49,2,0,14,1,7,16,15,g7g6,FALSE
1,FALSE,FALSE,2,50,2,0,16,1,7,16,15,b7b6,FALSE
1,FALSE,FALSE,2,46,2,0,15,1,6,16,15,e6e5,FALSE
1,FALSE,FALSE,2,48,2,0,16,1,7,16,15,c6c5,FALSE
1,FALSE,FALSE,2,48,2,0,15,1,7,16,15,e4e3,FALSE
1,FALSE,FALSE,2,50,2,0,16,2,7,16,15,h7h5,FALSE
1,FALSE,FALSE,2,49,2,0,24,2,7,16,15,b7b5,FALSE
6,FALSE,FALSE,2,53,0,0,17,0,7,17,16,g8h8,FALSE
4,FALSE,FALSE,2,53,0,0,22,0,7,17,16,f8e8,FALSE
4,FALSE,FALSE,2,53,0,0,17,0,7,17,16,f8d8,FALSE
3,FALSE,FALSE,2,53,0,0,26,1,7,17,16,c8d7,FALSE
4,FALSE,FALSE,2,53,0,0,26,0,7,17,16,a8b8,FALSE
2,FALSE,FALSE,2,56,0,0,22,-2,7,17,16,f6e8,FALSE
2,FALSE,FALSE,2,56,0,0,22,-1,8,17,16,f6d7,FALSE
2,FALSE,FALSE,2,56,0,0,19,1,7,17,16,f6h5,FALSE
2,FALSE,FALSE,2,53,0,0,22,1,7,17,16,f6d5,FALSE
2,FALSE,FALSE,2,53,0,0,19,2,8,17,16,f6g4,FALSE
2,FALSE,FALSE,2,53,0,0,22,-2,7,17,16,a6b8,FALSE
2,FALSE,FALSE,2,53,0,0,24,-1,7,17,16,a6c7,FALSE
2,FALSE,FALSE,2,51,0,0,28,1,7,17,16,a6c5,FALSE
2,FALSE,FALSE,2,53,0,1,22,2,6,17,16,a6b4,FALSE
5,FALSE,FALSE,2,53,0,9,31,-1,7,17,16,a4b5,FALSE
5,FALSE,FALSE,2,54,0,9,22,-1,7,17,16,a4a5,FALSE
5,FALSE,FALSE,2,49,0,3,22,0,7,17,16,a4d4,FALSE
5,FALSE,FALSE,2,54,0,1,22,0,7,17,16,a4c4,FALSE
5,FALSE,FALSE,2,54,0,0,31,0,7,17,16,a4b4,FALSE
5,FALSE,FALSE,5,51,0,4,22,1,6,17,16,a4b3,FALSE
5,FALSE,FALSE,2,52,0,3,22,1,6,17,16,a4a3,FALSE
5,FALSE,FALSE,3,53,0,3,22,2,6,17,16,a4a2,FALSE
1,FALSE,FALSE,3,53,0,4,21,1,6,17,16,e4d3,FALSE
1,FALSE,FALSE,2,53,0,9,22,1,7,17,16,h7h6,TRUE
1,FALSE,FALSE,2,52,0,0,19,1,7,17,16,g7g6,FALSE
1,FALSE,FALSE,2,53,0,0,22,1,7,17,16,b7b6,FALSE
1,FALSE,FALSE,2,48,0,0,21,1,6,17,16,e6e5,FALSE
1,FALSE,FALSE,2,51,0,0,22,1,7,17,16,c6c5,FALSE
1,FALSE,FALSE,2,51,0,0,21,1,7,17,16,e4e3,FALSE
1,FALSE,FALSE,2,53,0,0,22,2,7,17,16,h7h5,FALSE
1,FALSE,FALSE,2,52,0,0,30,2,7,17,16,b7b5,FALSE
6,FALSE,FALSE,2,50,0,0,17,0,7,18,17,g8h8,FALSE
6,FALSE,FALSE,2,50,0,0,17,1,7,18,17,g8h7,FALSE
4,FALSE,FALSE,2,50,0,0,22,0,7,18,17,f8e8,FALSE
4,FALSE,FALSE,2,50,0,0,17,0,7,18,17,f8d8,FALSE
3,FALSE,FALSE,2,50,0,0,26,1,7,18,17,c8d7,FALSE
4,FALSE,FALSE,2,50,0,0,26,0,7,18,17,a8b8,FALSE
2,FALSE,FALSE,2,51,0,0,22,-2,7,18,17,f6e8,FALSE
2,FALSE,FALSE,2,51,0,0,22,-1,7,18,17,f6h7,FALSE
2,FALSE,FALSE,2,51,0,0,22,-1,8,18,17,f6d7,FALSE
2,FALSE,FALSE,2,51,0,0,19,1,7,18,17,f6h5,FALSE
2,FALSE,FALSE,2,48,0,0,22,1,7,18,17,f6d5,FALSE
2,FALSE,FALSE,2,49,0,0,19,2,8,18,17,f6g4,FALSE
2,FALSE,FALSE,2,50,0,0,22,-2,7,18,17,a6b8,FALSE
2,FALSE,FALSE,2,49,0,0,24,-1,7,18,17,a6c7,FALSE
2,FALSE,FALSE,2,48,0,0,28,1,7,18,17,a6c5,FALSE
2,FALSE,FALSE,2,50,0,1,22,2,6,18,17,a6b4,FALSE
5,FALSE,FALSE,2,50,0,0,31,-1,7,18,17,a4b5,FALSE
5,FALSE,FALSE,2,51,0,0,22,-1,7,18,17,a4a5,FALSE
5,FALSE,FALSE,2,47,0,12,22,0,6,18,17,a4d4,FALSE
5,FALSE,FALSE,2,51,0,1,22,0,7,18,17,a4c4,FALSE
5,FALSE,FALSE,2,51,0,0,31,0,7,18,17,a4b4,FALSE
5,FALSE,FALSE,5,48,0,1,22,1,6,18,17,a4b3,FALSE
5,FALSE,FALSE,2,49,0,0,22,1,6,18,17,a4a3,FALSE
5,FALSE,FALSE,3,50,0,0,22,2,6,18,17,a4a2,FALSE
1,FALSE,FALSE,3,51,0,1,21,1,7,18,17,e4d3,FALSE
1,FALSE,FALSE,2,50,0,0,18,1,7,18,17,g7g6,FALSE
1,FALSE,FALSE,2,50,0,0,22,1,7,18,17,b7b6,FALSE
1,FALSE,FALSE,2,50,0,0,22,1,7,18,17,h6h5,FALSE
1,FALSE,FALSE,2,48,0,0,22,1,7,18,17,c6c5,FALSE
1,FALSE,FALSE,2,51,0,0,21,1,7,18,17,e4e3,TRUE
1,FALSE,FALSE,2,49,0,0,18,2,7,18,17,g7g5,FALSE
1,FALSE,FALSE,2,49,0,0,30,2,7,18,17,b7b5,FALSE
6,FALSE,FALSE,2,50,0,0,16,0,6,19,18,g8h8,FALSE
6,FALSE,FALSE,2,50,0,0,16,1,6,19,18,g8h7,FALSE
4,FALSE,FALSE,2,50,0,0,21,0,6,19,18,f8e8,FALSE
4,FALSE,FALSE,2,50,0,0,16,0,7,19,18,f8d8,FALSE
3,FALSE,FALSE,2,50,0,0,25,1,6,19,18,c8d7,FALSE
4,FALSE,FALSE,2,50,0,0,25,0,6,19,18,a8b8,FALSE
2,FALSE,FALSE,2,51,0,0,21,-2,5,19,18,f6e8,FALSE
2,FALSE,FALSE,2,51,0,0,21,-1,5,19,18,f6h7,FALSE
2,FALSE,FALSE,2,51,0,0,21,-1,6,19,18,f6d7,FALSE
2,FALSE,FALSE,2,51,0,0,18,1,5,19,18,f6h5,FALSE
2,FALSE,FALSE,2,49,0,0,22,1,5,19,18,f6d5,FALSE
2,FALSE,FALSE,2,49,0,0,19,2,6,19,18,f6g4,FALSE
2,FALSE,FALSE,2,51,0,0,18,2,5,19,18,f6e4,FALSE
2,FALSE,FALSE,2,50,0,0,21,-2,6,19,18,a6b8,FALSE
2,FALSE,FALSE,2,49,0,0,23,-1,6,19,18,a6c7,FALSE
2,FALSE,FALSE,2,47,0,0,27,1,6,19,18,a6c5,FALSE
2,FALSE,FALSE,2,50,0,0,21,2,6,19,18,a6b4,FALSE
5,FALSE,FALSE,2,51,0,0,30,-1,7,19,18,a4b5,FALSE
5,FALSE,FALSE,2,51,0,0,21,-1,7,19,18,a4a5,FALSE
5,FALSE,FALSE,3,51,0,0,21,0,7,19,18,a4c4,FALSE
5,FALSE,FALSE,2,51,0,0,30,0,6,19,18,a4b4,FALSE
5,FALSE,FALSE,5,47,0,0,21,1,6,19,18,a4b3,FALSE
5,FALSE,FALSE,2,49,0,0,21,1,6,19,18,a4a3,FALSE
5,FALSE,FALSE,3,50,0,3,21,2,6,19,18,a4a2,FALSE
1,FALSE,FALSE,3,3,0,0,21,1,6,19,18,e3f2,TRUE
1,FALSE,FALSE,2,50,0,0,17,1,6,19,18,g7g6,FALSE
1,FALSE,FALSE,2,50,0,0,21,1,6,19,18,b7b6,FALSE
1,FALSE,FALSE,2,50,0,0,21,1,6,19,18,h6h5,FALSE
1,FALSE,FALSE,2,47,0,0,21,1,7,19,18,c6c5,FALSE
1,FALSE,FALSE,2,49,0,0,17,2,6,19,18,g7g5,FALSE
1,FALSE,FALSE,2,50,0,0,29,2,6,19,18,b7b5,FALSE
6,FALSE,FALSE,3,48,0,0,16,0,6,20,19,g8h8,FALSE
6,FALSE,FALSE,3,48,0,0,16,1,6,20,19,g8h7,FALSE
4,FALSE,FALSE,3,48,0,0,21,0,6,20,19,f8e8,FALSE
4,FALSE,FALSE,3,48,0,0,16,0,7,20,19,f8d8,FALSE
3,FALSE,FALSE,3,48,0,0,25,1,6,20,19,c8d7,FALSE
4,FALSE,FALSE,3,48,0,0,25,0,6,20,19,a8b8,FALSE
2,FALSE,FALSE,3,49,0,0,21,-2,5,20,19,f6e8,FALSE
2,FALSE,FALSE,3,49,0,0,21,-1,5,20,19,f6h7,FALSE
2,FALSE,FALSE,3,49,0,0,21,-1,6,20,19,f6d7,TRUE
2,FALSE,FALSE,3,49,0,0,18,1,5,20,19,f6h5,FALSE
2,FALSE,FALSE,3,47,0,0,21,1,5,20,19,f6d5,FALSE
2,FALSE,FALSE,3,47,0,0,19,2,6,20,19,f6g4,FALSE
2,FALSE,FALSE,3,49,0,0,19,2,5,20,19,f6e4,FALSE
2,FALSE,FALSE,3,48,0,0,21,-2,6,20,19,a6b8,FALSE
2,FALSE,FALSE,3,47,0,0,23,-1,6,20,19,a6c7,FALSE
2,FALSE,FALSE,3,45,0,0,27,1,6,20,19,a6c5,FALSE
2,FALSE,FALSE,3,48,0,0,21,2,6,20,19,a6b4,FALSE
5,FALSE,FALSE,3,49,0,0,30,-1,7,20,19,a4b5,FALSE
5,FALSE,FALSE,3,49,0,0,21,-1,7,20,19,a4a5,FALSE
5,FALSE,FALSE,4,49,0,0,21,0,7,20,19,a4c4,FALSE
5,FALSE,FALSE,3,49,0,0,30,0,6,20,19,a4b4,FALSE
5,FALSE,FALSE,6,45,0,0,21,1,6,20,19,a4b3,FALSE
5,FALSE,FALSE,3,47,0,0,21,1,6,20,19,a4a3,FALSE
5,FALSE,FALSE,4,48,0,3,21,2,6,20,19,a4a2,FALSE
1,FALSE,FALSE,3,48,0,0,17,1,6,20,19,g7g6,FALSE
1,FALSE,FALSE,3,48,0,0,21,1,6,20,19,b7b6,FALSE
1,FALSE,FALSE,3,48,0,0,21,1,6,20,19,h6h5,FALSE
1,FALSE,FALSE,3,45,0,0,21,1,7,20,19,c6c5,FALSE
1,FALSE,FALSE,3,47,0,0,17,2,6,20,19,g7g5,FALSE
1,FALSE,FALSE,3,48,0,0,29,2,6,20,19,b7b5,FALSE
6,FALSE,FALSE,3,43,0,0,21,0,6,21,20,g8h8,FALSE
6,FALSE,FALSE,3,43,0,0,21,1,6,21,20,g8h7,FALSE
4,FALSE,FALSE,3,43,0,0,16,0,6,21,20,f8e8,TRUE
4,FALSE,FALSE,3,43,0,0,16,0,6,21,20,f8d8,FALSE
4,FALSE,FALSE,3,43,0,0,25,0,6,21,20,a8b8,FALSE
2,FALSE,FALSE,3,44,0,0,21,-1,5,21,20,d7b8,FALSE
2,FALSE,FALSE,3,43,0,0,21,1,6,21,20,d7f6,FALSE
2,FALSE,FALSE,3,43,0,0,35,1,5,21,20,d7b6,FALSE
2,FALSE,FALSE,3,42,0,0,18,2,5,21,20,d7e5,FALSE
2,FALSE,FALSE,3,41,0,0,30,2,6,21,20,d7c5,FALSE
2,FALSE,FALSE,3,43,0,0,21,-2,6,21,20,a6b8,FALSE
