piece_moved,is_check,mvv_lva,num_new_attacks,value_new_attacks,material_eval,mobility,castling,attack_undefended,defended,move_dist,center_control,move_clock,group_id,move,is_best_move
1,False,0,0,0,0,31,0,0,26,1,6,6,40,c7c6,False
1,False,0,0,0,0,31,0,0,25,1,6,6,40,b7b6,False
1,False,0,0,0,0,31,0,0,25,1,6,6,40,a7a6,False
1,False,0,0,0,0,30,0,0,24,1,5,6,40,e6e5,False
1,False,0,0,0,0,31,0,0,25,2,6,6,40,h7h5,False
1,False,0,0,0,0,31,0,0,24,2,6,6,40,g7g5,False
1,False,0,0,0,0,30,0,0,25,2,6,6,40,f7f5,False
1,False,0,0,0,0,32,0,0,25,2,6,6,40,d7d5,False
1,False,0,0,0,0,31,0,0,26,2,6,6,40,c7c5,False
1,False,0,0,0,0,31,0,0,25,2,6,6,40,b7b5,False
1,False,0,0,0,0,31,0,0,25,2,6,6,40,a7a5,False
2,False,0,0,0,0,30,0,0,27,1,6,7,41,g8e7,False
2,False,0,0,0,0,30,0,0,24,2,6,7,41,g8h6,False
2,False,0,0,0,0,29,0,0,24,2,6,7,41,g8f6,False
6,False,0,0,0,0,30,-2,0,25,0,6,7,41,e8f8,False
6,False,0,0,0,0,30,-2,0,27,0,6,7,41,e8d8,False
6,False,0,0,0,0,30,-2,0,24,1,6,7,41,e8e7,False
2,False,0,0,0,0,30,0,0,27,2,7,7,41,b8c6,False
2,False,0,0,0,0,30,0,0,28,2,6,7,41,b8a6,False
3,False,0,-1,-1,0,30,0,0,25,-3,6,7,41,c5f8,False
3,False,0,-1,-1,0,30,0,0,24,-2,6,7,41,c5e7,False
3,False,0,0,0,0,30,0,0,25,-1,7,7,41,c5d6,False
3,False,0,0,0,0,30,0,0,16,-1,6,7,41,c5b6,False
3,False,0,-1,-1,0,31,0,0,16,1,6,7,41,c5d4,False
3,False,0,1,3,0,30,0,0,12,2,6,7,41,c5e3,False
3,True,-2,0,-1,1,3,0,0,12,3,6,7,41,c5f2,False
5,False,0,-2,-2,0,30,0,0,25,-2,5,7,41,b4b6,False
5,False,0,-1,1,0,30,0,0,15,-1,5,7,41,b4b5,False
5,False,0,-1,-1,0,30,0,0,16,-1,5,7,41,b4a5,True
5,False,-8,-1,9,1,27,0,0,12,0,5,7,41,b4e4,False
5,False,0,0,2,0,31,0,0,25,0,7,7,41,b4d4,False
5,False,0,1,3,0,29,0,0,15,0,6,7,41,b4c4,False
5,False,0,-1,-1,0,28,0,0,12,0,6,7,41,b4a4,False
5,False,-8,1,13,1,29,0,0,16,1,6,7,41,b4c3,False
5,False,0,0,0,0,28,0,0,12,1,5,7,41,b4b3,False
5,False,0,0,0,0,29,0,0,24,1,5,7,41,b4a3,False
5,False,-8,2,10,1,29,0,5,12,2,5,7,41,b4b2,False
1,False,0,0,0,0,30,0,0,24,1,6,7,41,h7h6,False
1,False,0,0,0,0,30,0,0,25,1,6,7,41,g7g6,False
1,False,0,0,0,0,29,0,0,24,1,7,7,41,f7f6,False
1,False,0,0,0,0,30,0,0,24,1,7,7,41,d7d6,False
1,False,0,0,0,0,30,0,0,25,1,6,7,41,c7c6,False
1,False,0,0,0,0,30,0,0,24,1,6,7,41,b7b6,False
1,False,0,0,0,0,30,0,0,24,1,6,7,41,a7a6,False
1,False,0,0,0,0,29,0,0,23,1,5,7,41,e6e5,False
1,False,0,0,0,0,30,0,0,24,2,6,7,41,h7h5,False
1,False,0,0,0,0,30,0,0,24,2,6,7,41,g7g5,False
1,False,0,0,0,0,29,0,0,24,2,6,7,41,f7f5,False
1,False,0,0,0,0,31,0,0,24,2,6,7,41,d7d5,False
1,False,0,0,0,0,30,0,0,24,2,6,7,41,b7b5,False
1,False,0,0,0,0,30,0,0,24,2,6,7,41,a7a5,False
2,False,0,0,0,0,31,0,0,19,1,5,8,42,g8e7,True
2,False,0,0,0,0,31,0,0,16,2,5,8,42,g8h6,False
2,False,0,1,1,0,30,0,0,16,2,6,8,42,g8f6,False
6,False,0,0,0,0,31,-2,0,17,0,5,8,42,e8f8,False
6,False,0,0,0,0,31,-2,0,18,0,5,8,42,e8d8,False
6,False,0,0,0,0,31,-2,0,16,1,5,8,42,e8e7,False
2,False,0,0,0,0,31,0,0,28,2,6,8,42,b8c6,False
2,False,0,0,0,0,31,0,0,19,2,5,8,42,b8a6,False
3,False,0,-1,-1,0,31,0,0,17,-3,5,8,42,c5f8,False
3,False,0,0,0,0,31,0,0,16,-2,5,8,42,c5e7,False
3,False,0,-1,-1,0,31,0,0,16,-1,5,8,42,c5d6,False
3,False,0,0,0,0,31,0,0,25,-1,6,8,42,c5b6,False
3,False,0,0,0,0,32,0,0,14,1,5,8,42,c5d4,False
3,False,0,-1,-1,0,31,0,0,25,1,5,8,42,c5b4,False
3,False,0,1,3,0,31,0,0,13,2,6,8,42,c5e3,False
3,False,0,-1,-1,0,30,0,0,16,2,5,8,42,c5a3,False
3,True,-2,1,0,1,3,0,0,13,3,6,8,42,c5f2,False
5,False,0,-1,-1,0,31,0,0,25,-1,5,8,42,a5b6,False
5,False,0,0,2,0,31,0,0,21,-1,5,8,42,a5a6,False
5,False,0,0,2,0,31,0,0,15,0,5,8,42,a5b5,False
5,False,0,1,1,0,31,0,0,24,1,6,8,42,a5b4,False
5,False,0,0,0,0,29,0,0,12,1,6,8,42,a5a4,False
5,False,-8,2,14,1,30,0,0,16,2,6,8,42,a5c3,False
5,False,0,1,1,0,30,0,0,24,2,5,8,42,a5a3,False
5,False,-8,0,4,1,30,0,5,12,3,5,8,42,a5a2,False
1,False,0,0,0,0,31,0,0,16,1,5,8,42,h7h6,False
1,False,0,0,0,0,31,0,0,17,1,5,8,42,g7g6,False
1,False,0,0,0,0,30,0,0,16,1,6,8,42,f7f6,False
1,False,0,0,0,0,31,0,0,16,1,6,8,42,d7d6,False
1,False,0,0,0,0,31,0,0,16,1,5,8,42,c7c6,False
1,False,0,0,0,0,31,0,0,24,1,5,8,42,b7b6,False
1,False,0,0,0,0,31,0,0,16,1,5,8,42,a7a6,False
1,False,0,0,0,0,30,0,0,15,1,4,8,42,e6e5,False
1,False,0,0,0,0,30,0,0,16,2,5,8,42,h7h5,False
1,False,0,1,1,0,32,0,0,16,2,5,8,42,g7g5,False
1,False,0,1,1,0,30,0,0,16,2,6,8,42,f7f5,False
1,False,0,1,1,0,32,0,0,16,2,6,8,42,d7d5,False
1,False,0,0,0,0,31,0,0,13,2,5,8,42,b7b5,False
4,False,0,0,0,0,33,-1,0,24,0,5,9,43,h8g8,False
4,False,0,0,0,0,33,-1,0,23,0,5,9,43,h8f8,False
6,False,0,0,0,0,33,-2,0,20,0,5,9,43,e8f8,False
6,False,0,0,0,0,33,-2,0,18,0,5,9,43,e8d8,False
2,False,0,0,0,0,33,0,0,28,2,6,9,43,b8c6,False
2,False,0,0,0,0,33,0,0,19,2,5,9,43,b8a6,False
2,False,0,0,0,0,33,0,0,16,-1,5,9,43,e7g8,False
2,False,0,1,1,0,32,0,0,21,1,6,9,43,e7g6,True
2,False,0,0,0,0,33,0,0,25,1,6,9,43,e7c6,False
2,False,0,1,1,0,33,0,0,17,2,5,9,43,e7f5,False
2,False,0,0,0,0,34,0,0,16,2,5,9,43,e7d5,False
3,False,0,-1,-1,0,33,0,0,19,-1,5,9,43,c5d6,False
3,False,0,0,0,0,33,0,0,28,-1,6,9,43,c5b6,False
3,False,0,0,0,0,34,0,0,17,1,5,9,43,c5d4,False
3,False,0,-1,-1,0,33,0,0,28,1,5,9,43,c5b4,False
3,False,0,1,3,0,34,0,0,16,2,6,9,43,c5e3,False
3,False,0,-1,-1,0,32,0,0,19,2,5,9,43,c5a3,False
3,True,-2,1,0,1,2,0,0,16,3,6,9,43,c5f2,False
5,False,0,-1,-1,0,33,0,0,28,-1,5,9,43,a5b6,False
5,False,0,0,2,0,33,0,0,24,-1,5,9,43,a5a6,False
5,False,0,0,2,0,33,0,0,18,0,5,9,43,a5b5,False
5,False,0,1,1,0,33,0,0,27,1,6,9,43,a5b4,False
5,False,0,0,0,0,31,0,0,15,1,6,9,43,a5a4,False
5,False,-8,1,5,1,30,0,0,19,2,6,9,43,a5c3,False
5,False,0,1,1,0,32,0,0,27,2,5,9,43,a5a3,False
5,False,-8,0,4,1,32,0,5,15,3,5,9,43,a5a2,False
6,False,0,0,0,0,33,-2,0,25,0,5,9,43,e8g8,False
1,False,0,0,0,0,33,0,0,19,1,5,9,43,h7h6,False
1,False,0,0,0,0,32,0,0,20,1,5,9,43,g7g6,False
1,False,0,0,0,0,33,0,0,19,1,6,9,43,f7f6,False
1,False,0,0,0,0,33,0,0,19,1,6,9,43,d7d6,False
1,False,0,0,0,0,33,0,0,19,1,5,9,43,c7c6,False
1,False,0,0,0,0,33,0,0,27,1,5,9,43,b7b6,False
1,False,0,0,0,0,33,0,0,19,1,5,9,43,a7a6,False
1,False,0,0,0,0,33,0,0,18,1,5,9,43,e6e5,False
1,False,0,1,9,0,32,0,9,19,2,5,9,43,h7h5,False
1,False,0,1,1,0,32,0,0,19,2,5,9,43,g7g5,False
1,False,0,2,10,0,33,0,9,19,2,6,9,43,f7f5,False
1,False,0,1,1,0,34,0,0,19,2,6,9,43,d7d5,False
1,False,0,0,0,0,33,0,0,16,2,5,9,43,b7b5,False
4,False,0,0,0,0,35,-1,0,16,0,6,10,44,h8g8,False
4,False,0,0,0,0,35,-1,0,20,0,6,10,44,h8f8,False
6,False,0,0,0,0,35,-2,0,22,0,6,10,44,e8f8,False
6,False,0,0,0,0,35,-2,0,23,0,6,10,44,e8d8,False
6,False,0,0,0,0,35,-2,0,24,1,6,10,44,e8e7,False
2,False,0,0,0,0,35,0,0,33,2,6,10,44,b8c6,False
2,False,0,0,0,0,35,0,0,24,2,6,10,44,b8a6,False
2,False,0,-1,-1,0,36,0,0,16,-2,5,10,44,g6f8,False
2,False,0,-1,-1,0,36,0,0,19,-1,5,10,44,g6e7,False
2,False,0,0,8,0,35,0,9,13,1,5,10,44,g6e5,True
2,False,-2,0,0,1,37,0,0,13,2,5,10,44,g6h4,False
2,False,0,1,3,0,33,0,0,13,2,4,10,44,g6f4,False
3,False,0,-1,-1,0,35,0,0,22,-3,5,10,44,c5f8,False
3,False,0,-1,-1,0,35,0,0,21,-2,5,10,44,c5e7,False
3,False,0,-1,-1,0,35,0,0,21,-1,5,10,44,c5d6,False
3,False,0,0,0,0,35,0,0,30,-1,6,10,44,c5b6,False
3,False,0,0,0,0,35,0,0,19,1,5,10,44,c5d4,False
3,False,0,-1,-1,0,36,0,0,30,1,5,10,44,c5b4,False
3,False,0,1,3,0,32,0,0,18,2,6,10,44,c5e3,False
3,False,0,-1,-1,0,34,0,0,21,2,5,10,44,c5a3,False
3,True,-2,0,-1,1,3,0,0,18,3,6,10,44,c5f2,False
5,False,0,-1,1,0,36,0,0,30,-1,6,10,44,a5b6,False
5,False,0,0,2,0,36,0,0,26,-1,6,10,44,a5a6,False
5,False,0,0,4,0,36,0,0,20,0,6,10,44,a5b5,False
5,False,0,1,3,0,36,0,0,29,1,7,10,44,a5b4,False
5,False,0,1,3,0,35,0,0,17,1,7,10,44,a5a4,False
5,True,-8,2,5,1,5,0,0,21,2,6,10,44,a5c3,False
5,False,0,1,3,0,35,0,0,29,2,6,10,44,a5a3,False
5,False,-8,1,7,1,35,0,3,17,3,6,10,44,a5a2,False
6,False,0,0,0,0,35,-2,0,25,0,6,10,44,e8g8,False
1,False,0,0,0,0,35,0,0,21,1,6,10,44,h7h6,False
1,False,0,0,0,0,35,0,0,21,1,6,10,44,f7f6,False
1,False,0,0,0,0,35,0,0,21,1,6,10,44,d7d6,False
1,False,0,0,0,0,35,0,0,21,1,6,10,44,c7c6,False
1,False,0,0,0,0,35,0,0,29,1,6,10,44,b7b6,False
1,False,0,0,0,0,35,0,0,21,1,6,10,44,a7a6,False
1,False,0,0,0,0,35,0,0,21,1,5,10,44,e6e5,False
1,False,0,1,9,0,34,0,9,21,2,6,10,44,h7h5,False
1,False,0,2,10,0,35,0,9,21,2,7,10,44,f7f5,False
1,False,0,1,1,0,36,0,0,21,2,7,10,44,d7d5,False
1,False,0,0,0,0,35,0,0,18,2,6,10,44,b7b5,False
4,False,0,1,9,0,38,-1,9,12,0,5,11,45,h8g8,False
4,False,0,0,0,0,38,-1,0,17,0,5,11,45,h8f8,False
6,False,0,0,0,0,38,-2,0,16,0,5,11,45,e8d8,False
6,False,0,0,0,0,38,-2,0,16,1,5,11,45,e8e7,False
2,False,0,0,0,0,38,0,0,28,2,6,11,45,b8c6,False
2,False,0,0,0,0,38,0,0,16,2,5,11,45,b8a6,False
2,False,0,1,1,0,37,0,0,21,-1,6,11,45,e5g6,False
2,False,0,0,0,0,40,0,0,25,-1,6,11,45,e5c6,False
2,False,0,0,0,0,38,0,0,13,1,6,11,45,e5g4,False
2,False,0,1,1,0,39,0,0,22,1,6,11,45,e5c4,False
2,True,0,2,1,0,2,0,0,13,2,6,11,45,e5f3,False
2,True,0,3,4,0,2,0,0,13,2,6,11,45,e5d3,True
3,False,0,0,8,0,38,0,9,16,-3,5,11,45,c5f8,False
3,False,0,0,0,0,38,0,0,16,-2,5,11,45,c5e7,False
3,False,0,-1,-1,0,38,0,0,16,-1,5,11,45,c5d6,False
3,False,0,0,0,0,38,0,0,25,-1,6,11,45,c5b6,False
3,False,0,0,0,0,38,0,0,13,1,5,11,45,c5d4,False
3,False,0,-1,-1,0,39,0,0,25,1,5,11,45,c5b4,False
3,False,0,1,3,0,35,0,0,13,2,6,11,45,c5e3,False
3,False,0,-1,-1,0,37,0,0,16,2,5,11,45,c5a3,False
3,True,-2,1,0,1,3,0,0,13,3,6,11,45,c5f2,False
5,False,0,-1,1,0,39,0,0,22,-1,5,11,45,a5b6,False
5,False,0,0,2,0,39,0,0,18,-1,5,11,45,a5a6,False
5,False,0,0,4,0,39,0,0,12,0,5,11,45,a5b5,False
5,False,0,1,3,0,39,0,1,21,1,6,11,45,a5b4,False
5,False,0,1,3,0,38,0,1,9,1,6,11,45,a5a4,False
5,True,-8,2,5,1,5,0,0,15,2,6,11,45,a5c3,False
5,False,0,1,3,0,38,0,0,21,2,5,11,45,a5a3,False
5,False,-8,1,7,1,38,0,3,9,3,5,11,45,a5a2,False
1,False,0,0,0,0,38,0,0,13,1,5,11,45,h7h6,False
1,False,0,0,0,0,39,0,0,15,1,5,11,45,f7f6,False
1,False,0,0,0,0,38,0,0,16,1,6,11,45,d7d6,False
1,False,0,0,0,0,38,0,0,13,1,5,11,45,c7c6,False
1,False,0,0,0,0,38,0,0,21,1,5,11,45,b7b6,False
1,False,0,0,0,0,38,0,0,13,1,5,11,45,a7a6,False
1,False,0,0,0,0,37,0,0,13,2,5,11,45,h7h5,False
1,False,0,1,1,0,41,0,1,13,2,6,11,45,f7f5,False
1,False,0,1,1,0,39,0,1,13,2,6,11,45,d7d5,False
1,False,0,0,0,0,38,0,0,10,2,5,11,45,b7b5,False
4,False,0,1,9,0,41,1,10,12,0,6,12,46,h8g8,False
4,False,0,0,0,0,41,1,1,17,0,6,12,46,h8f8,False
6,False,0,0,0,0,41,0,1,15,0,6,12,46,e8d8,False
6,False,0,0,0,0,41,0,1,16,1,6,12,46,e8e7,False
2,False,0,0,0,0,41,2,1,25,2,6,12,46,b8c6,False
2,False,0,0,0,0,41,2,1,16,2,6,12,46,b8a6,False
3,False,0,1,9,0,41,2,10,13,-3,5,12,46,c5f8,False
3,False,0,1,1,0,41,2,1,13,-2,5,12,46,c5e7,False
3,False,0,0,0,0,41,2,1,13,-1,5,12,46,c5d6,False
3,False,0,0,0,0,41,2,1,22,-1,6,12,46,c5b6,False
3,False,0,1,9,0,42,2,10,10,1,5,12,46,c5d4,False
3,False,0,0,0,0,42,2,1,22,1,5,12,46,c5b4,False
3,False,0,0,0,0,38,2,1,10,2,6,12,46,c5e3,False
3,False,0,-1,-1,0,40,2,1,13,2,5,12,46,c5a3,False
3,False,-2,0,0,1,39,2,0,13,3,6,12,46,c5f2,False
5,False,0,-1,1,0,41,2,1,22,-1,6,12,46,a5b6,False
5,False,0,-1,-1,0,41,2,1,24,-1,6,12,46,a5a6,False
5,False,0,-1,1,0,41,2,1,15,0,6,12,46,a5b5,False
5,False,0,1,3,0,42,2,2,21,1,7,12,46,a5b4,False
5,False,0,1,3,0,36,2,2,12,1,7,12,46,a5a4,False
5,False,-8,0,10,1,41,2,10,15,2,6,12,46,a5c3,False
5,False,0,0,2,0,40,2,1,21,2,6,12,46,a5a3,False
5,False,-8,0,6,1,40,2,4,12,3,6,12,46,a5a2,False
2,False,0,-2,-4,0,40,2,1,13,-2,5,12,46,d3e5,False
2,False,0,0,0,0,39,2,1,13,-1,5,12,46,d3f4,False
2,False,0,-3,-5,0,42,2,1,16,-1,5,12,46,d3b4,False
2,True,-2,0,1,1,3,2,6,16,1,6,12,46,d3f2,True
2,True,-2,-1,-4,1,4,2,1,13,1,5,12,46,d3b2,False
2,False,0,-1,-3,0,41,2,1,13,2,5,12,46,d3e1,False
2,False,0,0,2,3,41,2,1,13,2,5,12,46,d3c1,False
1,False,0,0,0,0,41,2,1,13,1,6,12,46,h7h6,False
1,False,0,0,0,0,41,2,1,12,1,5,12,46,f7f6,False
1,False,0,0,0,0,41,2,1,13,1,6,12,46,d7d6,False
1,False,0,0,0,0,41,2,1,13,1,6,12,46,c7c6,False
1,False,0,0,0,0,41,2,1,21,1,6,12,46,b7b6,False
1,False,0,0,0,0,41,2,1,13,1,6,12,46,a7a6,False
1,False,0,0,0,0,39,2,1,13,1,5,12,46,e6e5,False
1,False,0,0,0,0,40,2,1,13,2,6,12,46,h7h5,False
1,False,0,1,1,0,44,2,2,13,2,7,12,46,f7f5,False
1,False,0,1,1,0,42,2,2,13,2,7,12,46,d7d5,False
1,False,0,0,0,0,41,2,1,13,2,6,12,46,b7b5,False
4,False,0,1,9,0,39,1,15,15,0,6,13,47,h8g8,False
4,False,0,0,0,0,39,1,6,20,0,6,13,47,h8f8,False
6,False,0,0,0,0,39,0,6,18,0,6,13,47,e8d8,False
6,False,0,0,0,0,39,0,6,19,1,6,13,47,e8e7,False
2,False,0,0,0,0,39,2,6,28,2,7,13,47,b8c6,False
2,False,0,0,0,0,39,2,6,19,2,6,13,47,b8a6,False
3,False,0,1,9,0,39,2,15,13,-3,6,13,47,c5f8,True
3,False,0,1,1,0,39,2,6,13,-2,6,13,47,c5e7,False
3,False,0,0,0,0,39,2,6,13,-1,6,13,47,c5d6,False
3,False,0,0,0,0,39,2,6,25,-1,7,13,47,c5b6,False
3,False,0,1,9,0,40,2,15,13,1,6,13,47,c5d4,False
3,False,0,0,0,0,40,2,6,22,1,6,13,47,c5b4,False
3,False,0,1,3,0,35,2,6,13,2,7,13,47,c5e3,False
3,False,0,0,0,0,38,2,6,13,2,6,13,47,c5a3,False
5,False,0,-1,1,0,39,2,6,25,-1,6,13,47,a5b6,False
5,False,0,0,2,0,39,2,6,21,-1,6,13,47,a5a6,False
5,False,0,0,4,0,39,2,6,15,0,6,13,47,a5b5,False
5,False,0,0,2,0,40,2,6,24,1,6,13,47,a5b4,False
5,False,0,0,2,0,34,2,6,12,1,6,13,47,a5a4,False
5,True,-8,2,11,1,5,2,15,15,2,7,13,47,a5c3,False
5,False,0,1,3,0,38,2,6,24,2,6,13,47,a5a3,False
5,False,-8,1,7,1,37,2,6,12,3,6,13,47,a5a2,False
2,False,0,-2,-6,0,39,2,0,13,-2,6,13,47,f2g4,False
2,False,-2,-2,-6,1,39,2,0,13,-2,4,13,47,f2e4,False
2,False,0,-2,-6,0,42,2,0,13,-1,5,13,47,f2h3,False
2,False,0,0,-2,0,41,2,0,13,-1,6,13,47,f2d3,False
2,False,2,-2,-6,5,38,2,0,13,1,5,13,47,f2h1,False
2,False,0,-1,-5,0,41,2,0,13,1,5,13,47,f2d1,False
1,False,0,0,0,0,39,2,6,16,1,6,13,47,h7h6,False
1,False,0,0,0,0,39,2,6,15,1,6,13,47,f7f6,False
1,False,0,0,0,0,39,2,6,16,1,7,13,47,d7d6,False
1,False,0,0,0,0,39,2,6,16,1,6,13,47,c7c6,False
1,False,0,0,0,0,39,2,6,24,1,6,13,47,b7b6,False
1,False,0,0,0,0,39,2,6,16,1,6,13,47,a7a6,False
1,False,0,0,0,0,37,2,6,15,1,5,13,47,e6e5,False
1,False,0,0,0,0,38,2,6,16,2,6,13,47,h7h5,False
1,False,0,0,0,0,42,2,6,16,2,6,13,47,f7f5,False
1,False,0,0,0,0,40,2,6,16,2,6,13,47,d7d5,False
1,False,0,0,0,0,39,2,6,13,2,6,13,47,b7b5,False
6,False,0,0,0,0,33,0,6,11,0,6,14,48,e8d8,False
6,False,0,0,0,0,33,0,6,12,1,6,14,48,e8e7,False
2,False,0,0,0,0,33,1,6,24,2,7,14,48,b8c6,False
2,False,0,0,0,0,33,1,6,15,2,6,14,48,b8a6,False
5,False,0,-1,1,0,33,1,6,24,-1,6,14,48,a5b6,True
5,False,0,0,2,0,33,1,6,20,-1,5,14,48,a5a6,False
5,False,0,0,2,0,32,1,6,12,0,6,14,48,a5h5,False
5,False,0,1,3,0,32,1,6,11,0,6,14,48,a5g5,False
5,False,0,-2,-2,0,33,1,6,24,0,6,14,48,a5f5,False
5,False,0,0,8,0,31,1,15,12,0,6,14,48,a5e5,False
5,False,0,-1,1,0,33,1,6,20,0,7,14,48,a5d5,False
5,False,0,-1,-1,0,33,1,6,24,0,7,14,48,a5c5,False
5,False,0,0,4,0,33,1,6,11,0,6,14,48,a5b5,False
5,False,0,0,2,0,34,1,6,20,1,6,14,48,a5b4,False
5,False,0,0,2,0,28,1,6,11,1,6,14,48,a5a4,False
5,True,-8,2,11,1,5,1,15,12,2,7,14,48,a5c3,False
5,False,0,1,3,0,32,1,6,20,2,5,14,48,a5a3,False
5,False,-8,1,7,1,31,1,6,11,3,5,14,48,a5a2,False
2,False,0,-2,-6,0,34,1,0,12,-2,5,14,48,f2g4,False
2,False,-2,-2,-6,1,33,1,0,12,-2,4,14,48,f2e4,False
2,False,0,-2,-6,0,36,1,0,12,-1,5,14,48,f2h3,False
2,False,0,0,-2,0,35,1,0,12,-1,5,14,48,f2d3,False
2,False,2,-2,-6,5,32,1,0,12,1,5,14,48,f2h1,False
2,False,0,-1,-5,0,35,1,0,12,1,5,14,48,f2d1,False
1,False,0,0,0,0,34,1,6,13,1,6,14,48,h7h6,False
1,False,0,0,0,0,31,1,6,11,1,5,14,48,f7f6,False
1,False,0,0,0,0,33,1,6,12,1,6,14,48,d7d6,False
1,False,0,0,0,0,33,1,6,12,1,6,14,48,c7c6,False
1,False,0,0,0,0,33,1,6,20,1,6,14,48,b7b6,False
1,False,0,0,0,0,33,1,6,12,1,6,14,48,a7a6,False
1,False,0,0,0,0,31,1,6,12,1,7,14,48,e6e5,False
1,False,0,0,0,0,34,1,6,13,2,6,14,48,h7h5,False
1,False,0,0,0,0,34,1,6,12,2,6,14,48,f7f5,False
1,False,0,0,0,0,34,1,6,12,2,5,14,48,d7d5,False
1,False,0,0,0,0,33,1,6,12,2,6,14,48,c7c5,False
1,False,0,0,0,0,33,1,6,12,2,5,14,48,b7b5,False
6,False,0,0,0,0,41,0,9,23,0,6,15,49,e8d8,False
6,False,0,0,0,0,41,0,9,24,1,6,15,49,e8e7,False
2,False,0,0,0,0,41,1,9,27,2,7,15,49,b8c6,False
2,False,0,0,0,0,41,1,9,27,2,6,15,49,b8a6,False
5,False,0,-1,-3,0,40,1,9,21,0,7,15,49,b6d6,False
5,False,0,0,-2,0,41,1,9,21,0,5,15,49,b6c6,False
5,False,0,1,1,0,41,1,9,20,0,5,15,49,b6a6,True
5,False,0,0,-2,0,41,1,9,24,1,7,15,49,b6c5,False
5,False,0,1,3,0,41,1,9,11,1,6,15,49,b6b5,False
5,False,0,1,-1,0,41,1,9,12,1,6,15,49,b6a5,False
5,False,0,1,7,0,41,1,18,14,2,6,15,49,b6d4,False
5,False,0,1,1,0,42,1,9,20,2,6,15,49,b6b4,False
5,False,0,1,1,0,37,1,9,14,3,6,15,49,b6e3,False
5,True,-6,3,0,3,5,1,9,11,3,5,15,49,b6b3,False
2,False,0,-2,-6,0,42,1,3,21,-2,6,15,49,f2g4,False
2,False,-2,-1,-5,1,41,1,3,21,-2,4,15,49,f2e4,False
2,False,0,-2,-6,0,44,1,3,21,-1,5,15,49,f2h3,False
2,False,0,-1,-5,0,42,1,3,21,-1,6,15,49,f2d3,False
2,False,2,-2,-6,5,40,1,3,21,1,5,15,49,f2h1,False
2,False,0,0,-4,0,42,1,3,21,1,5,15,49,f2d1,False
1,False,0,0,0,0,39,1,9,23,1,6,15,49,f7f6,False
1,False,0,0,0,0,41,1,9,24,1,7,15,49,d7d6,False
1,False,0,0,0,0,41,1,9,24,1,6,15,49,c7c6,False
1,False,0,0,0,0,41,1,9,24,1,6,15,49,a7a6,False
1,False,0,0,0,0,39,1,9,23,1,5,15,49,e6e5,False
1,False,0,0,0,0,42,1,9,24,2,6,15,49,f7f5,False
1,False,0,0,0,0,42,1,9,24,2,6,15,49,d7d5,False
1,False,0,0,0,0,41,1,9,21,2,6,15,49,c7c5,False
1,False,0,0,0,0,41,1,9,24,2,6,15,49,a7a5,False
2,False,0,0,0,0,30,0,0,29,2,1,2,50,g8h6,False
2,False,0,1,1,0,30,0,1,29,2,3,2,50,g8f6,False
2,False,0,0,0,0,30,0,0,29,2,3,2,50,b8c6,False
2,False,0,0,0,0,30,0,0,29,2,1,2,50,b8a6,False
1,False,0,0,0,0,30,0,0,29,1,1,2,50,h7h6,False
1,False,0,0,0,0,30,0,0,29,1,1,2,50,g7g6,False
1,False,0,0,0,0,30,0,0,29,1,2,2,50,f7f6,False
1,False,0,0,0,0,30,0,0,29,1,2,2,50,e7e6,True
1,False,0,0,0,0,30,0,0,29,1,2,2,50,d7d6,False
1,False,0,0,0,0,30,0,0,29,1,2,2,50,c7c6,False
1,False,0,0,0,0,30,0,0,29,1,1,2,50,b7b6,False
1,False,0,0,0,0,30,0,0,29,1,1,2,50,a7a6,False
1,False,0,0,0,0,30,0,0,29,2,1,2,50,h7h5,False
1,False,0,0,0,0,30,0,0,28,2,1,2,50,g7g5,False
1,False,0,1,1,0,31,0,1,28,2,2,2,50,f7f5,False
1,False,0,0,0,0,29,0,0,28,2,2,2,50,e7e5,False
1,False,0,1,1,0,31,0,1,29,2,3,2,50,d7d5,False
1,False,0,0,0,0,30,0,0,28,2,2,2,50,c7c5,False
1,False,0,0,0,0,29,0,0,28,2,1,2,50,b7b5,False
1,False,0,0,0,0,30,0,0,29,2,1,2,50,a7a5,False
2,False,0,0,0,0,38,0,0,29,1,4,3,51,g8e7,False
2,False,0,0,0,0,38,0,0,29,2,4,3,51,g8h6,False
2,False,0,1,1,0,38,0,1,29,2,5,3,51,g8f6,False
3,False,0,0,0,0,38,0,0,28,1,4,3,51,f8e7,False
3,False,0,1,1,0,38,0,0,28,2,5,3,51,f8d6,False
3,False,0,1,1,0,39,0,0,25,3,5,3,51,f8c5,False
3,True,0,1,0,0,6,0,0,25,4,4,3,51,f8b4,False
3,False,0,1,1,0,37,0,0,25,5,4,3,51,f8a3,False
6,False,0,0,0,0,38,-2,0,29,1,4,3,51,e8e7,False
5,False,0,0,0,0,38,0,0,25,1,4,3,51,d8e7,False
5,False,0,2,2,0,38,0,0,25,2,6,3,51,d8f6,True
5,False,0,2,4,0,36,0,0,16,3,5,3,51,d8g5,False
5,False,0,3,3,0,35,0,1,16,4,5,3,51,d8h4,False
2,False,0,1,1,0,38,0,0,29,2,6,3,51,b8c6,False
2,False,0,0,0,0,38,0,0,29,2,4,3,51,b8a6,False
1,False,0,0,0,0,38,0,0,29,1,4,3,51,h7h6,False
1,False,0,0,0,0,38,0,0,29,1,4,3,51,g7g6,False
